node_ID,out_degree,in_degree,core,weighted_out_degree,weighted_in_degree,weighted_degree,in_average_iat,in_mad_iat,in_median_iat,in_std_iat,in_min_iat,in_max_iat,in_quantile_25_iat,in_quantile_50_iat,in_quantile_75_iat,in_entropy_iat,in_call_count,in_average_measure,in_mad_measure,in_median_measure,in_std_measure,in_min_measure,in_max_measure,in_quantile_25_measure,in_quantile_50_measure,in_quantile_75_measure,in_entropy_measure,in_sum_measure,out_average_iat,out_mad_iat,out_median_iat,out_std_iat,out_min_iat,out_max_iat,out_quantile_25_iat,out_quantile_50_iat,out_quantile_75_iat,out_entropy_iat,out_call_count,out_average_measure,out_mad_measure,out_median_measure,out_std_measure,out_min_measure,out_max_measure,out_quantile_25_measure,out_quantile_50_measure,out_quantile_75_measure,out_entropy_measure,out_sum_measure
842,3,4,6,816,1187,2003,94265.33333333333,95265.77777777777,33522.0,101422.02304343086,12110.0,237164.0,22816.0,33522.0,135343.0,0.5352835499210824,4.0,296.75,83.625,257.0,100.93902862619592,209.0,464.0,221.75,257.0,332.0,1.3324044291435206,1187.0,192873.0,189772.0,192873.0,189772.0,3101.0,382645.0,97987.0,192873.0,287759.0,0.046782168555153034,3.0,272.0,88.66666666666667,321.0,95.12447984965104,139.0,356.0,230.0,321.0,338.5,1.0303949708792737,816.0
843,5,6,7,1608,1868,3476,66641.4,28864.079999999998,65925.0,38286.18966990578,1103.0,116774.0,60736.0,65925.0,88669.0,1.3694946298584323,6.0,311.3333333333333,93.66666666666667,315.0,103.81982255598184,182.0,455.0,212.25,315.0,396.0,1.7345504895516353,1868.0,66906.5,52779.5,64166.5,54619.774269489615,3078.0,136215.0,19651.5,64166.5,111421.5,0.9849187298464239,5.0,321.6,126.63999999999999,355.0,168.34084471690167,5.0,488.0,326.0,355.0,434.0,1.3903628695104282,1608.0
844,5,5,7,958,1340,2298,74841.5,42011.0,76547.5,42160.22888042711,28018.0,118253.0,35236.75,76547.5,116152.25,1.2167892605725545,5.0,268.0,106.4,283.0,139.28244684812225,20.0,435.0,250.0,283.0,352.0,1.420786800180938,1340.0,82975.5,83862.75,35446.0,97417.64510729049,10309.0,250701.0,26236.75,35446.0,92184.75,0.7962462491819606,5.0,191.6,113.51999999999998,138.0,123.19512977386728,38.0,374.0,115.0,138.0,293.0,1.3911330388705407,958.0
845,8,4,7,1710,1110,2820,39204.333333333336,19478.888888888887,52071.0,20709.411038355378,9986.0,55556.0,31028.5,52071.0,53813.5,0.924405278671141,4.0,277.5,64.0,287.0,66.41724173736817,189.0,347.0,225.75,287.0,338.75,1.356839929829551,1110.0,36633.28571428572,29969.4693877551,31091.0,36248.49393014945,473.0,108559.0,5038.0,31091.0,53117.0,1.424359948772624,8.0,213.75,131.75,216.0,142.0156241404445,24.0,444.0,80.75,216.0,313.25,1.8345071432164262,1710.0
846,3,5,7,380,1326,1706,78422.75,56356.25,70692.5,57884.83259185864,19079.0,153227.0,23560.25,70692.5,125555.0,1.0899918924438154,5.0,265.2,59.44,225.0,61.505772086853774,208.0,353.0,214.0,225.0,326.0,1.5831792229995443,1326.0,133438.0,942.0,133438.0,942.0,132496.0,134380.0,132967.0,133438.0,133909.0,0.69312226237705,3.0,126.66666666666667,48.22222222222223,98.0,51.512673737203315,83.0,199.0,90.5,98.0,148.5,1.0205442962019902,380.0
847,1,8,7,8,2237,2245,40635.857142857145,35419.4693877551,21988.0,50794.94521372482,12184.0,164604.0,18126.0,21988.0,24711.5,1.423699865399614,8.0,279.625,122.5625,307.5,155.10072332197552,17.0,474.0,223.0,307.5,381.25,1.872113328758502,2237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,8.0
848,9,2,7,2204,725,2929,28729.0,0.0,28729.0,0.0,28729.0,28729.0,28729.0,28729.0,28729.0,0.0,2.0,362.5,40.5,362.5,40.5,322.0,403.0,342.25,362.5,382.75,0.6868929898480365,725.0,51383.375,33563.625,50242.0,34999.00730712765,11410.0,104089.0,16452.25,50242.0,79432.25,1.82767627586218,9.0,244.88888888888889,82.34567901234567,262.0,96.31019842668613,59.0,343.0,158.0,262.0,337.0,2.1062747089784613,2204.0
849,6,9,7,1169,1602,2771,41717.0,30853.0,34205.0,35884.971297187905,1335.0,108991.0,10045.5,34205.0,66235.5,1.6718982359504948,9.0,178.0,116.88888888888889,120.0,141.3160366774494,42.0,482.0,52.0,120.0,249.0,1.9038208158006187,1602.0,49033.6,40597.520000000004,27075.0,44323.897335861606,3033.0,121572.0,15499.0,27075.0,77989.0,1.1843900032437071,6.0,194.83333333333334,71.16666666666667,209.0,77.30333469880556,94.0,300.0,121.25,209.0,251.0,1.7084750876306827,1169.0
850,6,4,7,1428,1063,2491,94409.0,21361.333333333332,100887.0,23959.495988021117,62367.0,119973.0,81627.0,100887.0,110430.0,1.0647626410078392,4.0,265.75,137.25,243.5,145.762435147057,107.0,469.0,139.25,243.5,370.0,1.2326428286411828,1063.0,74785.2,36624.240000000005,69033.0,44982.95808592405,3646.0,138124.0,60116.0,69033.0,103007.0,1.373941149755814,6.0,238.0,115.0,260.0,143.10369200920942,1.0,453.0,158.75,260.0,311.75,1.543680126119754,1428.0
851,6,5,7,1399,1279,2678,55175.5,13857.75,61024.0,16953.55541619515,27460.0,71194.0,48645.25,61024.0,67554.25,1.333076427331461,5.0,255.8,129.04000000000002,312.0,135.50114390661062,77.0,405.0,112.0,312.0,373.0,1.4500926769739682,1279.0,65345.4,54594.48,37468.0,62830.58462436905,4165.0,176335.0,17917.0,37468.0,90842.0,1.1519161405816964,6.0,233.16666666666666,98.22222222222221,180.0,110.13388317054032,128.0,434.0,157.0,180.0,290.75,1.688716576824813,1399.0
852,4,4,7,750,732,1482,123869.33333333333,81282.44444444444,119909.0,97973.48747606274,5906.0,245793.0,62907.5,119909.0,182851.0,0.70421040222274,4.0,183.0,105.5,151.0,128.7497572813246,43.0,387.0,94.75,151.0,239.25,1.1407963493808584,732.0,139089.66666666666,43627.77777777778,145600.0,50983.32480549128,73648.0,198021.0,109624.0,145600.0,171810.5,1.027231156781403,4.0,187.5,125.5,185.5,125.91366089507524,54.0,325.0,66.0,185.5,307.0,1.1395623006576865,750.0
853,2,2,4,204,535,739,182553.0,0.0,182553.0,0.0,182553.0,182553.0,182553.0,182553.0,182553.0,0.0,2.0,267.5,29.5,267.5,29.5,238.0,297.0,252.75,267.5,282.25,0.6870539140769172,535.0,149258.0,0.0,149258.0,0.0,149258.0,149258.0,149258.0,149258.0,149258.0,0.0,2.0,102.0,11.0,102.0,11.0,91.0,113.0,96.5,102.0,107.5,0.6873207849837859,204.0
854,6,5,7,1949,1098,3047,52293.5,34373.0,53863.5,34575.573766027366,12959.0,88488.0,20401.25,53863.5,85755.75,1.1443236445236504,5.0,219.6,133.52,161.0,151.10076108345714,42.0,470.0,122.0,161.0,303.0,1.3689831441385787,1098.0,80235.6,79607.35999999999,38503.0,99852.92993117428,19871.0,279254.0,22765.0,38503.0,40785.0,1.0211869226132881,6.0,324.8333333333333,152.8888888888889,416.5,169.00435563091924,21.0,476.0,231.0,416.5,441.5,1.603604634698828,1949.0
855,8,6,7,2180,1648,3828,69546.8,78036.08,28300.0,98237.84425444198,1961.0,264637.0,16322.0,28300.0,36514.0,0.8214162559853655,6.0,274.6666666666667,101.0,293.0,114.51588924201256,71.0,399.0,218.5,293.0,372.0,1.6888261290564632,1648.0,43415.0,36167.71428571428,21311.0,46060.40457300143,6959.0,147764.0,17172.5,21311.0,46763.0,1.4953095500232756,8.0,272.5,133.375,292.0,152.52049042669643,55.0,472.0,131.25,292.0,402.5,1.9007676518502978,2180.0
856,4,8,7,602,1242,1844,47786.142857142855,27715.83673469388,52136.0,31259.529762611463,13218.0,90334.0,16567.5,52136.0,72840.0,1.7198318051066304,8.0,155.25,96.75,147.0,108.17433845418238,4.0,308.0,76.0,147.0,241.5,1.7853463648030643,1242.0,58516.666666666664,56564.222222222226,17707.0,60009.88025502319,14480.0,143363.0,16093.5,17707.0,80535.0,0.6025997683532709,4.0,150.5,27.75,155.5,36.1420807370024,95.0,196.0,137.75,155.5,168.25,1.3558813901046953,602.0
857,5,4,7,1465,1090,2555,66859.66666666667,69690.88888888889,21776.0,74150.75086305974,7407.0,171396.0,14591.5,21776.0,96586.0,0.49723231677889046,4.0,272.5,53.5,288.0,59.352758992316446,183.0,331.0,237.0,288.0,323.5,1.3613715506728026,1090.0,34502.25,22824.875,23494.5,26864.293163742463,10868.0,80152.0,19598.75,23494.5,38398.0,1.1182621858537845,5.0,293.0,116.4,330.0,151.02582560608633,2.0,430.0,317.0,330.0,386.0,1.3871944142830532,1465.0
858,8,8,7,2475,2423,4898,50060.42857142857,9752.367346938774,52671.0,10567.063950341753,37328.0,66296.0,39360.0,52671.0,57704.0,1.92352595757925,8.0,302.875,128.875,295.5,133.34863844449256,114.0,468.0,190.0,295.5,430.5,1.9772933589763937,2423.0,57765.42857142857,49345.18367346939,35649.0,68251.2247443373,6332.0,217920.0,17585.5,35649.0,54643.0,1.4086826118465052,8.0,309.375,148.875,348.5,165.0294954697493,27.0,484.0,185.25,348.5,462.0,1.902279838597242,2475.0
859,8,10,7,2319,2674,4993,41615.444444444445,21052.49382716049,30268.0,23080.36581700805,17720.0,81669.0,20286.0,30268.0,55638.0,2.047776398965269,10.0,267.4,126.6,287.5,142.76568215085865,64.0,444.0,123.25,287.5,404.75,2.1386572674110527,2674.0,38460.28571428572,20184.12244897959,26863.0,23519.749462430722,13264.0,80912.0,23124.0,26863.0,50967.5,1.771159791909298,8.0,289.875,94.4375,324.0,121.11609874413888,17.0,418.0,281.75,324.0,366.25,1.9517565034480868,2319.0
860,2,2,4,151,734,885,242950.0,0.0,242950.0,0.0,242950.0,242950.0,242950.0,242950.0,242950.0,0.0,2.0,367.0,73.0,367.0,73.0,294.0,440.0,330.5,367.0,403.5,0.6732320103052685,734.0,321053.0,0.0,321053.0,0.0,321053.0,321053.0,321053.0,321053.0,321053.0,0.0,2.0,75.5,35.5,75.5,35.5,40.0,111.0,57.75,75.5,93.25,0.578120694363093,151.0
861,1,3,4,250,645,895,154234.0,49028.0,154234.0,49028.0,105206.0,203262.0,129720.0,154234.0,178748.0,0.641735862315538,3.0,215.0,120.0,238.0,138.53760019094696,35.0,372.0,136.5,238.0,305.0,0.843411376833678,645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,0.0,250.0,0.0,250.0,250.0,250.0,250.0,250.0,0.0,250.0
862,7,7,7,2020,2489,4509,70391.5,50969.333333333336,56590.5,60410.17169525344,640.0,176269.0,23169.5,56590.5,104320.0,1.3837097904270217,7.0,355.57142857142856,107.46938775510205,417.0,149.73582178800976,6.0,479.0,352.5,417.0,441.0,1.7972262566277384,2489.0,60417.833333333336,30438.5,55436.5,34167.77953675395,19591.0,119872.0,34205.25,55436.5,77641.25,1.631935348019255,7.0,288.57142857142856,90.20408163265306,321.0,104.35907400188357,118.0,420.0,216.0,321.0,364.5,1.8732431298504326,2020.0
863,5,7,7,1786,1677,3463,64049.0,31729.333333333332,59460.5,45172.525399848964,2559.0,152061.0,43694.75,59460.5,69100.25,1.5235735102327714,7.0,239.57142857142858,173.0612244897959,316.0,182.65960312079105,2.0,472.0,55.5,316.0,388.0,1.5761347897615263,1677.0,77032.0,66797.5,37602.5,77493.34529816093,22296.0,210627.0,29407.5,37602.5,85227.0,0.9605213310761429,5.0,357.2,69.44,326.0,76.43925692993098,260.0,473.0,312.0,326.0,415.0,1.5867760516724094,1786.0
864,7,6,7,2252,2154,4406,68285.4,43930.64,52637.0,57621.34342619929,17770.0,178112.0,26588.0,52637.0,66320.0,1.2986205205483254,6.0,359.0,116.66666666666667,422.5,132.57827876390613,119.0,483.0,283.5,422.5,458.0,1.7114643834984617,2154.0,23122.833333333332,7993.5,24666.0,8669.445126739978,8488.0,31740.0,18203.0,24666.0,31012.75,1.7131368257006439,7.0,321.7142857142857,76.61224489795917,328.0,95.63728245782796,182.0,444.0,257.5,328.0,391.5,1.899432808950003,2252.0
865,1,6,6,177,1822,1999,38799.8,29901.359999999997,24618.0,38072.32427052491,7750.0,110938.0,9278.0,24618.0,41415.0,1.1852572338798852,6.0,303.6666666666667,141.0,315.0,151.44599330747872,68.0,483.0,198.5,315.0,439.75,1.6496095783454963,1822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,177.0,0.0,177.0,177.0,177.0,177.0,177.0,0.0,177.0
866,3,1,4,930,323,1253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,323.0,0.0,323.0,0.0,323.0,323.0,323.0,323.0,323.0,0.0,323.0,98027.5,31095.5,98027.5,31095.5,66932.0,129123.0,82479.75,98027.5,113575.25,0.6419557807861904,3.0,310.0,58.0,329.0,64.68899958004195,223.0,378.0,276.0,329.0,353.5,1.0759455420810458,930.0
867,7,2,6,1454,884,2338,55952.0,0.0,55952.0,0.0,55952.0,55952.0,55952.0,55952.0,55952.0,0.0,2.0,442.0,47.0,442.0,47.0,395.0,489.0,418.5,442.0,465.5,0.6874829286001372,884.0,43936.5,46934.0,16008.0,61525.722189314176,1056.0,175988.0,4435.25,16008.0,44488.0,0.9854286692794341,7.0,207.71428571428572,128.32653061224488,226.0,147.32443719871586,7.0,462.0,83.5,226.0,296.0,1.6552154955309228,1454.0
868,6,2,7,1556,286,1842,172679.0,0.0,172679.0,0.0,172679.0,172679.0,172679.0,172679.0,172679.0,0.0,2.0,143.0,138.0,143.0,138.0,5.0,281.0,74.0,143.0,212.0,0.08807274912421252,286.0,59608.2,28906.640000000003,39106.0,35593.66502286608,30410.0,126896.0,37042.0,39106.0,64587.0,1.4534602215357837,6.0,259.3333333333333,127.44444444444446,210.5,142.37821306490525,81.0,466.0,165.0,210.5,381.25,1.6402748877428146,1556.0
869,4,5,7,1027,1090,2117,60774.75,30017.75,59788.0,30075.69208991707,30160.0,93363.0,31055.5,59788.0,89507.25,1.2584514721288347,5.0,218.0,139.6,262.0,148.2255038783812,40.0,386.0,47.0,262.0,355.0,1.3324894749410474,1090.0,114170.0,21978.0,121364.0,24514.106510334004,81203.0,139943.0,101283.5,121364.0,130653.5,1.0745775272847893,4.0,256.75,114.875,298.5,141.83859665126414,27.0,403.0,202.5,298.5,352.75,1.1764145362133784,1027.0
870,6,3,7,1455,890,2345,86390.5,64837.5,86390.5,64837.5,21553.0,151228.0,53971.75,86390.5,118809.25,0.3762672763349265,3.0,296.6666666666667,173.77777777777774,415.0,184.57940176399845,36.0,439.0,225.5,415.0,427.0,0.8341006649507249,890.0,61431.2,43601.759999999995,75383.0,48938.51203867972,668.0,133891.0,13190.0,75383.0,84024.0,1.2098161480781053,6.0,242.5,107.16666666666667,237.0,129.42146911029354,68.0,472.0,153.5,237.0,295.75,1.6457142873517585,1455.0
871,2,3,4,559,1031,1590,124607.0,71418.0,124607.0,71418.0,53189.0,196025.0,88898.0,124607.0,160316.0,0.5184619532708867,3.0,343.6666666666667,103.55555555555556,331.0,121.9872488782696,201.0,499.0,266.0,331.0,415.0,1.0347384990027118,1031.0,300572.0,0.0,300572.0,0.0,300572.0,300572.0,300572.0,300572.0,300572.0,0.0,2.0,279.5,90.5,279.5,90.5,189.0,370.0,234.25,279.5,324.75,0.6397696915228409,559.0
872,8,6,7,1621,1615,3236,79597.2,39625.04,75531.0,46081.817413813005,22677.0,151542.0,41521.0,75531.0,106715.0,1.4350422207936682,6.0,269.1666666666667,139.8888888888889,249.0,168.1996994316247,17.0,498.0,165.25,249.0,410.75,1.558226954644072,1615.0,51994.42857142857,30700.08163265306,52836.0,42164.11147903305,4400.0,142145.0,22066.5,52836.0,60223.5,1.628012084013649,8.0,202.625,129.78125,155.0,141.73385049098187,49.0,418.0,71.75,155.0,335.75,1.8294922672412066,1621.0
873,4,3,6,1261,677,1938,85657.5,57019.5,85657.5,57019.5,28638.0,142677.0,57147.75,85657.5,114167.25,0.4513635521927325,3.0,225.66666666666666,148.44444444444446,292.0,161.67938094334176,3.0,382.0,147.5,292.0,337.0,0.7096083192696541,677.0,54972.333333333336,25064.44444444445,40504.0,26818.910098825585,31844.0,92569.0,36174.0,40504.0,66536.5,0.9865400021842041,4.0,315.25,66.75,313.0,79.29809266306472,208.0,427.0,268.75,313.0,359.5,1.3542361054972467,1261.0
874,12,3,7,1471,820,2291,135257.0,120829.0,135257.0,120829.0,14428.0,256086.0,74842.5,135257.0,195671.5,0.2082217020129149,3.0,273.3333333333333,103.55555555555556,333.0,110.81616408368512,118.0,369.0,225.5,333.0,351.0,1.004260198183432,820.0,27603.81818181818,19579.950413223138,16784.0,23214.540669855967,896.0,77120.0,9771.5,16784.0,41874.5,2.0506278268228715,12.0,122.58333333333333,99.94444444444446,75.5,128.51294249564472,7.0,448.0,26.5,75.5,174.0,1.9894498531257225,1471.0
875,10,4,7,1542,1137,2679,85842.33333333333,94135.7777777778,23661.0,100082.50406650617,6820.0,227046.0,15240.5,23661.0,125353.5,0.4265668132923905,4.0,284.25,101.875,264.0,131.37232394990963,121.0,488.0,224.5,264.0,323.75,1.2794550872715416,1137.0,38299.77777777778,26956.024691358023,41454.0,37204.18917504908,5160.0,130503.0,9052.0,41454.0,49122.0,1.7824194694734816,10.0,154.2,127.28,75.0,144.81077307990589,18.0,418.0,48.75,75.0,256.75,1.8905773996205726,1542.0
876,5,5,7,1706,813,2519,94439.75,33177.875,102691.0,41919.59206847676,28084.0,144293.0,82925.5,102691.0,114205.25,1.2689469622578182,5.0,162.6,115.35999999999999,108.0,148.2222655338934,52.0,451.0,57.0,108.0,145.0,1.264707824272398,813.0,81856.5,70534.5,58641.5,79070.8952538796,7368.0,202775.0,13299.0,58641.5,127199.0,0.8884481823925205,5.0,341.2,98.16,367.0,115.43379054678921,142.0,455.0,295.0,367.0,447.0,1.5443498769668644,1706.0
877,1,5,6,183,774,957,65422.75,8935.25,64513.5,9154.094340102683,55627.0,77037.0,56917.75,64513.5,73018.5,1.3765194886988121,5.0,154.8,136.56,65.0,145.92792741624203,20.0,390.0,38.0,65.0,261.0,1.1624050174484326,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,183.0,0.0,183.0,0.0,183.0,183.0,183.0,183.0,183.0,0.0,183.0
878,5,4,7,691,663,1354,111129.0,30881.333333333332,108809.0,36911.09177469558,67127.0,157451.0,87968.0,108809.0,133130.0,1.0424469422476967,4.0,165.75,139.125,86.0,161.62205140388485,47.0,444.0,68.0,86.0,183.75,0.9838615415729939,663.0,41997.0,21643.5,35434.0,26889.1698179769,12373.0,84747.0,24343.75,35434.0,53087.25,1.1852819477951866,5.0,138.2,130.64000000000001,55.0,135.6398171629555,16.0,334.0,17.0,55.0,269.0,1.0984468796870754,691.0
879,3,2,5,679,519,1198,64717.0,0.0,64717.0,0.0,64717.0,64717.0,64717.0,64717.0,64717.0,0.0,2.0,259.5,42.5,259.5,42.5,217.0,302.0,238.25,259.5,280.75,0.6796752030782387,519.0,109361.0,60326.0,109361.0,60326.0,49035.0,169687.0,79198.0,109361.0,139524.0,0.5321585614952893,3.0,226.33333333333334,178.44444444444443,145.0,194.0624183664169,40.0,494.0,92.5,145.0,319.5,0.7279346528806778,679.0
880,6,9,7,1494,2832,4326,47710.125,32686.65625,32924.0,44109.05387626644,7754.0,152115.0,19396.0,32924.0,55096.5,1.7193368237221653,9.0,314.6666666666667,124.66666666666664,395.0,142.70949512909084,44.0,447.0,239.0,395.0,424.0,2.063959574527392,2832.0,52045.8,31913.76,48100.0,38957.436565564734,6663.0,118423.0,21590.0,48100.0,65453.0,1.317859520157446,6.0,249.0,128.33333333333334,218.0,146.66856059383232,84.0,460.0,120.5,218.0,374.0,1.6137030245122972,1494.0
881,8,7,7,2221,2042,4263,27834.5,18885.333333333332,22286.5,24697.416118223107,4651.0,77570.0,8568.0,22286.5,32735.0,1.4267036667523754,7.0,291.7142857142857,76.0408163265306,314.0,93.42638704305314,148.0,463.0,230.5,314.0,328.0,1.8941306824634758,2042.0,55548.142857142855,52395.87755102041,34420.0,58882.420654406254,1260.0,155272.0,1563.5,34420.0,97379.0,1.316079822797608,8.0,277.625,76.71875,318.5,86.1930065318527,107.0,366.0,216.75,318.5,344.0,2.0244241386868054,2221.0
882,3,5,7,394,1131,1525,72820.0,60548.5,47054.5,74404.20254595838,3254.0,193917.0,16892.75,47054.5,102981.75,0.8594775254762113,5.0,226.2,94.24,198.0,104.70033428790951,75.0,355.0,170.0,198.0,333.0,1.493556433394152,1131.0,48303.0,22365.0,48303.0,22365.0,25938.0,70668.0,37120.5,48303.0,59485.5,0.581753815358673,3.0,131.33333333333334,93.77777777777779,103.0,105.21195538319566,19.0,272.0,61.0,103.0,187.5,0.7527478929925375,394.0
883,5,2,6,1466,838,2304,24216.0,0.0,24216.0,0.0,24216.0,24216.0,24216.0,24216.0,24216.0,0.0,2.0,419.0,27.0,419.0,27.0,392.0,446.0,405.5,419.0,432.5,0.6910695398629781,838.0,80231.75,34773.625,65339.0,41433.932955821365,40470.0,149779.0,57858.0,65339.0,87712.75,1.2647289939472661,5.0,293.2,87.76,322.0,95.35911073410868,153.0,405.0,214.0,322.0,372.0,1.5530594289535702,1466.0
884,5,3,6,1352,766,2118,104692.5,51197.5,104692.5,51197.5,53495.0,155890.0,79093.75,104692.5,130291.25,0.5682825878880415,3.0,255.33333333333334,21.555555555555554,263.0,23.893281249943232,223.0,280.0,243.0,263.0,271.5,1.0941627123179432,766.0,62536.75,37730.75,58481.0,38677.260647407544,21387.0,111798.0,26515.5,58481.0,94502.25,1.184025290440962,5.0,270.4,107.52000000000001,325.0,111.39946139905705,136.0,378.0,136.0,325.0,377.0,1.517157006018978,1352.0
885,2,3,5,298,1026,1324,61234.0,6294.0,61234.0,6294.0,54940.0,67528.0,58087.0,61234.0,64381.0,0.687855355097962,3.0,342.0,92.0,363.0,105.15702544290609,204.0,459.0,283.5,363.0,411.0,1.0486289185180917,1026.0,32067.0,0.0,32067.0,0.0,32067.0,32067.0,32067.0,32067.0,32067.0,0.0,2.0,149.0,92.0,149.0,92.0,57.0,241.0,103.0,149.0,195.0,0.4880666971167561,298.0
886,2,2,4,490,475,965,53284.0,0.0,53284.0,0.0,53284.0,53284.0,53284.0,53284.0,53284.0,0.0,2.0,237.5,82.5,237.5,82.5,155.0,320.0,196.25,237.5,278.75,0.63153877924203,475.0,102397.0,0.0,102397.0,0.0,102397.0,102397.0,102397.0,102397.0,102397.0,0.0,2.0,245.0,28.0,245.0,28.0,217.0,273.0,231.0,245.0,259.0,0.6866022772194198,490.0
887,2,2,4,723,773,1496,36024.0,0.0,36024.0,0.0,36024.0,36024.0,36024.0,36024.0,36024.0,0.0,2.0,386.5,96.5,386.5,96.5,290.0,483.0,338.25,386.5,434.75,0.6616457867781809,773.0,94788.0,0.0,94788.0,0.0,94788.0,94788.0,94788.0,94788.0,94788.0,0.0,2.0,361.5,68.5,361.5,68.5,293.0,430.0,327.25,361.5,395.75,0.6750852744718046,723.0
888,4,11,7,1233,1916,3149,36875.6,32355.839999999997,17673.5,43961.648540972616,2179.0,149117.0,8798.75,17673.5,36340.5,1.7364656645567202,11.0,174.1818181818182,121.68595041322314,109.0,132.11621480679815,15.0,375.0,67.0,109.0,317.0,2.097380684488186,1916.0,80501.66666666667,43441.777777777774,100084.0,47283.56900188009,15339.0,126082.0,57711.5,100084.0,113083.0,0.8794510164134148,4.0,308.25,161.75,337.5,167.7026758880132,84.0,474.0,177.75,337.5,468.0,1.2191201457032728,1233.0
889,5,3,7,1353,662,2015,167374.5,5787.5,167374.5,5787.5,161587.0,173162.0,164480.75,167374.5,170268.25,0.6925492372601727,3.0,220.66666666666666,119.77777777777779,304.0,127.15432443382421,41.0,317.0,172.5,304.0,310.5,0.8822674618562438,662.0,98614.75,69368.625,68868.5,82710.31511055618,19370.0,237352.0,52167.5,68868.5,115315.75,1.06184905258013,5.0,270.6,82.72,266.0,99.53612409572717,117.0,407.0,222.0,266.0,341.0,1.5367332582434186,1353.0
890,7,5,7,1798,670,2468,75812.0,11675.5,78263.0,13894.925458598185,54562.0,92160.0,68923.75,78263.0,85151.25,1.3688338013977228,5.0,134.0,60.8,159.0,73.00136985016103,8.0,224.0,108.0,159.0,171.0,1.4032558365740342,670.0,60391.333333333336,32252.77777777778,56769.0,38363.551611161114,11955.0,114410.0,27772.75,56769.0,92445.5,1.5706493206816516,7.0,256.85714285714283,127.83673469387756,238.0,143.9716525385948,53.0,457.0,144.5,238.0,380.5,1.7680181989152919,1798.0
891,3,6,7,1044,1570,2614,70319.4,48471.03999999999,52970.0,62865.888030314185,8475.0,191497.0,43431.0,52970.0,55224.0,1.2549606038300645,6.0,261.6666666666667,141.33333333333334,254.0,152.40151646956213,69.0,496.0,132.0,254.0,367.75,1.6120291597413927,1570.0,194126.5,90303.5,194126.5,90303.5,103823.0,284430.0,148974.75,194126.5,239278.25,0.5806664047443193,3.0,348.0,33.333333333333336,351.0,39.65686153324121,298.0,395.0,324.5,351.0,373.0,1.0920698445430892,1044.0
892,7,6,7,1999,1064,3063,42928.2,42397.12000000001,14883.0,54256.28450013878,2314.0,148921.0,11008.0,14883.0,37515.0,0.9447018886076738,6.0,177.33333333333334,80.44444444444446,152.0,109.36280090699134,60.0,403.0,113.75,152.0,185.0,1.62228986815643,1064.0,46087.333333333336,28043.666666666668,36299.5,31008.693290036517,13742.0,93929.0,18857.75,36299.5,71482.5,1.5631175590095698,7.0,285.57142857142856,100.36734693877551,284.0,113.43450866073358,101.0,427.0,203.0,284.0,390.5,1.8599904560267184,1999.0
893,4,4,7,1225,1249,2474,110053.66666666667,18604.88888888889,102916.0,20503.20781948251,89284.0,137961.0,96100.0,102916.0,120438.5,1.0816351807024451,4.0,312.25,105.75,301.5,118.44276043726775,165.0,481.0,227.25,301.5,386.5,1.3134409405281755,1249.0,36160.666666666664,40130.88888888888,8431.0,42609.143794365176,3694.0,96357.0,6062.5,8431.0,52394.0,0.41891103731645685,4.0,306.25,73.375,266.5,85.59023016676612,239.0,453.0,254.75,266.5,318.0,1.3502577997910914,1225.0
894,4,6,7,1194,834,2028,54948.6,37137.36,45609.0,49882.29633286743,982.0,147792.0,26297.0,45609.0,54063.0,1.1962519463507069,6.0,139.0,107.66666666666667,114.0,121.88792666489437,17.0,360.0,37.75,114.0,191.0,1.3998408129765285,834.0,71265.0,61682.0,33259.0,65769.96491307158,16748.0,163788.0,25003.5,33259.0,98523.5,0.6930844403394293,4.0,298.5,180.0,338.0,190.68626064821765,30.0,488.0,162.75,338.0,473.75,1.129105057676637,1194.0
895,6,3,7,1686,898,2584,131195.0,31340.0,131195.0,31340.0,99855.0,162535.0,115525.0,131195.0,146865.0,0.6643373511979483,3.0,299.3333333333333,81.55555555555556,345.0,87.42361745483248,177.0,376.0,261.0,345.0,360.5,1.0521446290416347,898.0,49825.8,35998.880000000005,38973.0,47415.41517017435,610.0,139823.0,26093.0,38973.0,43630.0,1.1705352092666195,6.0,281.0,144.0,299.5,170.61555224148432,31.0,491.0,148.25,299.5,425.25,1.5685349693439568,1686.0
896,4,4,7,1452,933,2385,107129.0,120555.33333333333,31846.0,128463.88140640933,1579.0,287962.0,16712.5,31846.0,159904.0,0.35358145249758727,4.0,233.25,60.75,260.5,73.98099418093813,113.0,299.0,202.25,260.5,291.5,1.3294364601727602,933.0,85717.33333333333,47282.222222222226,106451.0,51571.97812981602,14794.0,135907.0,60622.5,106451.0,121179.0,0.8664090115802667,4.0,363.0,108.0,364.5,109.93861923819127,233.0,490.0,266.0,364.5,461.5,1.339521027464522,1452.0
